id,price,property_type,subproperty_type,region,province,locality,zip_code,latitude,longitude,construction_year,total_area_sqm,surface_land_sqm,nbr_frontages,nbr_bedrooms,equipped_kitchen,fl_furnished,fl_open_fire,fl_terrace,terrace_sqm,fl_garden,garden_sqm,fl_swimming_pool,fl_floodzone,state_building,primary_energy_consumption_sqm,epc,heating_type,fl_double_glazing,cadastral_income
58250000,435000.0,APARTMENT,APARTMENT,Flanders,West Flanders,Veurne,8670,51.1232168,2.6774911,2024.0,82.0,,2,1,USA_HYPER_EQUIPPED,0,0,1,36.0,0,0.0,0,0,AS_NEW,,MISSING,MISSING,1,
6925000,235000.0,APARTMENT,APARTMENT,Flanders,Antwerp,Antwerp,2660,51.1753738,4.3487165,1940.0,92.0,,2,2,INSTALLED,0,0,0,0.0,0,0.0,0,0,AS_NEW,300.0,C,GAS,1,445.0
14564000,297000.0,APARTMENT,APARTMENT,Flanders,Antwerp,Turnhout,2328,51.4744801,4.8055529,2023.0,80.0,,2,2,MISSING,0,0,1,37.0,0,0.0,0,1,GOOD,,MISSING,ELECTRIC,1,1.0
28837000,349058.0,APARTMENT,APARTMENT,Flanders,Limburg,Hasselt,3500,50.9300124,5.3322355,2023.0,96.0,,2,2,INSTALLED,0,1,1,10.0,0,0.0,0,0,MISSING,,MISSING,MISSING,1,
18117000,189000.0,APARTMENT,APARTMENT,Flanders,Antwerp,Mechelen,2560,51.1401891,4.6252367,1968.0,112.0,,2,2,SEMI_EQUIPPED,0,0,0,0.0,0,0.0,0,0,GOOD,552.0,F,GAS,1,
25384000,329500.0,APARTMENT,APARTMENT,Flanders,Flemish Brabant,Halle-Vilvoorde,1540,50.7248863,4.0289285,2023.0,110.0,,3,2,HYPER_EQUIPPED,0,0,1,21.0,0,0.0,0,0,AS_NEW,,MISSING,ELECTRIC,1,
64168000,279000.0,APARTMENT,APARTMENT,Flanders,Antwerp,Turnhout,2400,51.1889039,5.1162059,1984.0,107.0,,3,3,INSTALLED,0,1,1,10.0,0,0.0,0,0,GOOD,165.0,B,GAS,1,
71528000,95000.0,APARTMENT,APARTMENT,Wallonia,Hainaut,Charleroi,6060,50.4255207,4.489005,,65.0,,3,2,INSTALLED,0,0,0,0.0,0,0.0,0,1,MISSING,263.0,D,GAS,0,684.0
60175000,416000.0,APARTMENT,APARTMENT,Brussels-Capital,Brussels,Brussels,1000,50.8660958,4.3447036,,104.0,,4,2,HYPER_EQUIPPED,0,0,1,8.0,0,0.0,0,1,AS_NEW,,MISSING,MISSING,0,
32354000,259500.0,APARTMENT,APARTMENT,Flanders,Antwerp,Turnhout,2470,51.2677034,5.0848534,2024.0,82.0,,3,2,HYPER_EQUIPPED,0,0,1,7.0,0,0.0,0,0,MISSING,,MISSING,MISSING,1,
47640000,120000.0,APARTMENT,APARTMENT,Wallonia,Liège,Liège,4040,50.6618759,5.6307023,,,,2,2,MISSING,0,0,0,0.0,0,0.0,0,1,AS_NEW,283.0,D,MISSING,0,941.0
75761000,169000.0,APARTMENT,APARTMENT,Flanders,West Flanders,Oostend,8400,51.2386532,2.9464429,1981.0,85.0,,2,2,SEMI_EQUIPPED,0,0,1,3.0,0,0.0,0,1,TO_BE_DONE_UP,206.0,C,GAS,0,829.0
22812000,223000.0,APARTMENT,APARTMENT,Wallonia,Walloon Brabant,Nivelles,1480,50.6879612,4.205094,,85.0,,4,2,MISSING,0,0,1,7.0,0,0.0,0,1,MISSING,,MISSING,MISSING,0,
6698000,390000.0,APARTMENT,APARTMENT,Flanders,West Flanders,Oostend,8400,51.2246046,2.9089269,2024.0,102.0,,2,2,MISSING,0,0,1,12.0,0,0.0,0,1,MISSING,,A+,ELECTRIC,1,
25777000,308228.0,APARTMENT,APARTMENT,Flanders,West Flanders,Kortrijk,8550,50.8131387,3.3326118,2021.0,96.0,,2,2,MISSING,0,0,1,36.0,0,0.0,0,0,GOOD,,MISSING,GAS,1,1.0
78876000,275000.0,APARTMENT,APARTMENT,Flanders,West Flanders,Brugge,8000,51.197025,3.2193805,2010.0,87.0,,2,2,INSTALLED,0,0,1,9.0,0,0.0,0,1,GOOD,90.0,A,GAS,0,688.0
61325000,429000.0,APARTMENT,APARTMENT,Wallonia,Liège,Liège,4000,50.6365365,5.5696813,2023.0,103.0,,3,2,MISSING,0,0,1,3.0,0,0.0,0,1,AS_NEW,,A,GAS,1,
68161000,185000.0,APARTMENT,APARTMENT,Wallonia,Liège,Liège,4040,50.6788451,5.6188001,,69.0,,2,2,MISSING,0,0,0,0.0,0,0.0,0,1,GOOD,113.0,B,GAS,1,745.0
34726000,399000.0,APARTMENT,APARTMENT,Brussels-Capital,Brussels,Brussels,1190,,,1962.0,88.0,,3,2,USA_HYPER_EQUIPPED,1,0,1,3.0,0,0.0,0,0,AS_NEW,228.0,E,GAS,1,1322.0
64550000,325000.0,APARTMENT,APARTMENT,Brussels-Capital,Brussels,Brussels,1050,50.8371318,4.3729927,2006.0,63.0,,2,1,USA_HYPER_EQUIPPED,1,0,1,12.0,0,0.0,0,1,AS_NEW,230.0,E,MISSING,1,1267.0
34809000,189000.0,APARTMENT,APARTMENT,Flanders,Antwerp,Turnhout,2300,51.3354698,4.9292049,1970.0,112.0,,3,3,SEMI_EQUIPPED,0,1,1,,1,,0,0,GOOD,253.0,C,GAS,1,956.0
77144000,199000.0,APARTMENT,APARTMENT,Wallonia,Namur,Dinant,5530,,,1944.0,102.0,,3,2,INSTALLED,0,0,1,15.0,0,0.0,0,0,GOOD,99.0,B,PELLET,1,360.0
32178000,225000.0,APARTMENT,APARTMENT,Wallonia,Liège,Liège,4000,50.6229528,5.5523358,1977.0,120.0,,2,3,MISSING,0,0,1,,0,0.0,0,0,GOOD,248.0,C,GAS,0,1325.0
41849000,299000.0,APARTMENT,APARTMENT,Brussels-Capital,Brussels,Brussels,1000,50.8541043,4.3538591,2000.0,80.0,,3,1,NOT_INSTALLED,0,0,0,0.0,0,0.0,0,1,GOOD,229.0,C,MISSING,0,
56940000,325000.0,APARTMENT,APARTMENT,Flanders,Antwerp,Antwerp,2160,51.2028283,4.5234077,2022.0,91.0,,2,1,INSTALLED,0,0,1,29.0,1,,0,1,AS_NEW,0.0,MISSING,MISSING,0,
47729000,229000.0,APARTMENT,APARTMENT,Flanders,Antwerp,Antwerp,2600,51.182293,4.4324527,1968.0,87.0,,2,2,MISSING,0,0,0,0.0,0,0.0,0,0,GOOD,162.0,B,MISSING,1,986.0
14420000,485000.0,APARTMENT,APARTMENT,Flanders,Antwerp,Antwerp,2000,51.23105,4.4103303,2022.0,102.0,,2,2,HYPER_EQUIPPED,0,0,1,7.0,0,0.0,0,0,AS_NEW,46.0,A,MISSING,1,
65775000,229000.0,APARTMENT,APARTMENT,Brussels-Capital,Brussels,Brussels,1070,,,,70.0,,4,2,INSTALLED,0,0,1,17.0,0,0.0,0,1,MISSING,268.0,E,GAS,1,
35916000,422440.0,APARTMENT,APARTMENT,Flanders,Flemish Brabant,Leuven,3360,50.8552211,4.776519,2022.0,102.0,,4,2,HYPER_EQUIPPED,0,0,1,12.0,0,0.0,1,1,AS_NEW,83.0,A,GAS,1,
52206000,340000.0,APARTMENT,APARTMENT,Flanders,East Flanders,Gent,9000,51.048827,3.7343445,1968.0,158.0,,2,3,MISSING,0,0,1,,0,0.0,0,1,MISSING,128.0,B,MISSING,0,
39509000,295000.0,APARTMENT,APARTMENT,Flanders,East Flanders,Dendermonde,9260,50.9918339,3.9247954,2023.0,85.0,,2,2,HYPER_EQUIPPED,0,0,1,11.0,0,0.0,0,1,AS_NEW,,MISSING,MISSING,0,
78724000,335000.0,APARTMENT,APARTMENT,Brussels-Capital,Brussels,Brussels,1000,50.8665959,4.3449,,92.0,,4,2,HYPER_EQUIPPED,0,0,0,0.0,0,0.0,0,1,MISSING,,MISSING,MISSING,0,
44646000,359000.0,APARTMENT,APARTMENT,Flanders,Antwerp,Antwerp,2060,51.2342117,4.4230213,2017.0,76.0,,2,2,INSTALLED,0,1,1,33.0,0,0.0,0,0,MISSING,86.0,A,MISSING,1,
73668000,174000.0,APARTMENT,APARTMENT,Flanders,Antwerp,Antwerp,2600,51.197713,4.4476115,1968.0,83.0,,4,2,MISSING,0,0,1,3.0,0,0.0,0,0,TO_RENOVATE,199.0,B,FUELOIL,0,976.0
54208000,433000.0,APARTMENT,APARTMENT,Flanders,Flemish Brabant,Leuven,3000,50.8866641,4.7040794,2023.0,113.0,,2,2,INSTALLED,0,1,1,9.0,0,0.0,0,0,MISSING,,MISSING,MISSING,1,
826000,325000.0,APARTMENT,APARTMENT,Flanders,Flemish Brabant,Halle-Vilvoorde,1700,50.8356653,4.2638725,2012.0,134.0,,3,3,INSTALLED,0,1,0,0.0,0,0.0,0,0,GOOD,147.0,B,FUELOIL,0,1145.0
55922000,189000.0,APARTMENT,APARTMENT,Flanders,Antwerp,Antwerp,2020,51.1868857,4.3878987,1996.0,75.0,,2,1,INSTALLED,0,0,0,0.0,0,0.0,0,1,GOOD,162.0,B,GAS,0,
61949000,296745.0,APARTMENT,APARTMENT,Wallonia,Walloon Brabant,Nivelles,1325,,,2023.0,72.0,,3,1,USA_INSTALLED,0,0,1,6.0,0,0.0,0,1,AS_NEW,71.0,A,GAS,0,
20151000,422000.0,APARTMENT,APARTMENT,Brussels-Capital,Brussels,Brussels,1000,50.8665959,4.3449,,98.0,,4,2,HYPER_EQUIPPED,0,0,1,8.0,0,0.0,0,1,MISSING,,MISSING,MISSING,0,
15212000,149000.0,APARTMENT,APARTMENT,Wallonia,Liège,Liège,4430,50.6519522,5.5229119,,111.0,,4,3,MISSING,0,0,0,0.0,0,0.0,0,0,MISSING,318.0,D,FUELOIL,1,761.0
34444000,425000.0,APARTMENT,APARTMENT,Brussels-Capital,Brussels,Brussels,1000,50.8665959,4.3449,,104.0,,4,2,HYPER_EQUIPPED,0,0,1,8.0,0,0.0,0,1,MISSING,,MISSING,MISSING,0,
57147000,219000.0,APARTMENT,APARTMENT,Wallonia,Hainaut,Soignies,7060,50.5705858,4.0648475,,81.0,,4,2,MISSING,0,0,1,7.0,0,0.0,0,1,MISSING,,MISSING,MISSING,0,
56359000,285000.0,APARTMENT,APARTMENT,Brussels-Capital,Brussels,Brussels,1190,50.8154413,4.3231725,,78.0,,2,2,INSTALLED,0,0,1,3.0,0,0.0,0,1,GOOD,479.0,G,GAS,1,
68790000,159000.0,APARTMENT,APARTMENT,Flanders,Antwerp,Antwerp,2660,51.1831073,4.3729672,1963.0,68.0,,2,2,SEMI_EQUIPPED,0,0,1,,0,0.0,0,0,GOOD,418.0,E,GAS,1,
24600000,129000.0,APARTMENT,APARTMENT,Flanders,West Flanders,Oostend,8434,51.1697053,2.7776541,1979.0,35.0,,2,1,MISSING,1,0,0,0.0,0,0.0,0,0,MISSING,241.0,C,ELECTRIC,1,557.0
78632000,420000.0,APARTMENT,APARTMENT,Flanders,Antwerp,Antwerp,2020,51.1907603,4.3924447,1935.0,129.0,,2,2,MISSING,0,0,1,,1,100.0,0,0,GOOD,245.0,C,GAS,1,
42944000,400000.0,APARTMENT,APARTMENT,Brussels-Capital,Brussels,Brussels,1000,,,,88.0,,4,2,USA_HYPER_EQUIPPED,0,0,1,20.0,0,0.0,0,0,MISSING,,MISSING,MISSING,1,
45134000,490000.0,APARTMENT,APARTMENT,Brussels-Capital,Brussels,Brussels,1050,,,1953.0,159.0,,2,3,MISSING,0,0,1,3.0,0,0.0,0,1,MISSING,186.0,D,MISSING,0,
32218000,595000.0,APARTMENT,APARTMENT,Brussels-Capital,Brussels,Brussels,1150,50.8435926,4.4575732,1970.0,185.0,,2,4,SEMI_EQUIPPED,0,0,1,12.0,0,0.0,0,0,GOOD,89.0,B,FUELOIL,1,2409.0
66615000,175000.0,APARTMENT,APARTMENT,Flanders,Flemish Brabant,Leuven,3300,50.808253,4.935449,1967.0,86.0,,2,2,MISSING,0,0,1,,0,0.0,0,0,MISSING,317.0,D,ELECTRIC,1,1.0
21848000,285000.0,APARTMENT,APARTMENT,Brussels-Capital,Brussels,Brussels,1180,50.7952533,4.3197984,2023.0,68.0,,2,1,USA_HYPER_EQUIPPED,0,0,1,13.0,0,0.0,0,1,AS_NEW,45.0,A,MISSING,1,
22093000,300000.0,APARTMENT,APARTMENT,Brussels-Capital,Brussels,Brussels,1140,50.8629098,4.418673,1971.0,93.0,,4,2,USA_INSTALLED,0,1,1,14.0,0,0.0,0,0,MISSING,208.0,D,GAS,1,1274.0
73240000,350000.0,APARTMENT,APARTMENT,Brussels-Capital,Brussels,Brussels,1000,,,,86.0,,2,1,INSTALLED,0,1,1,8.0,0,0.0,0,1,AS_NEW,,MISSING,GAS,1,800.0
3248000,340751.0,APARTMENT,APARTMENT,Flanders,East Flanders,Gent,9031,51.037663,3.6210368,,100.0,,2,2,MISSING,0,0,1,14.0,0,0.0,0,0,MISSING,,A+,MISSING,1,
14091000,315200.0,APARTMENT,APARTMENT,Flanders,East Flanders,Aalst,9300,50.9319774,4.0581518,,99.0,,2,1,INSTALLED,0,1,1,15.0,0,0.0,0,0,MISSING,,MISSING,MISSING,0,
71446000,346000.0,APARTMENT,APARTMENT,Flanders,Flemish Brabant,Halle-Vilvoorde,1930,50.8793449,4.5089684,2024.0,82.0,,3,2,USA_HYPER_EQUIPPED,0,0,1,12.0,0,0.0,0,1,MISSING,,MISSING,GAS,1,
38267000,195000.0,APARTMENT,APARTMENT,Flanders,East Flanders,Oudenaarde,9700,50.8389159,3.6073222,1990.0,130.0,,2,2,MISSING,0,0,1,3.0,0,0.0,0,0,MISSING,408.0,E,MISSING,1,984.0
39550000,99000.0,APARTMENT,APARTMENT,Wallonia,Hainaut,Mons,7000,50.4572643,3.9824494,,70.0,,2,2,SEMI_EQUIPPED,0,0,1,15.0,0,0.0,0,1,TO_RENOVATE,179.0,C,GAS,0,
45416000,324500.0,APARTMENT,APARTMENT,Flanders,Flemish Brabant,Halle-Vilvoorde,1730,50.9148886,4.192571,2023.0,103.0,,2,2,USA_HYPER_EQUIPPED,0,0,1,,0,0.0,0,0,AS_NEW,,MISSING,MISSING,1,
3033000,275000.0,APARTMENT,APARTMENT,Wallonia,Walloon Brabant,Nivelles,1400,50.5993913,4.3317718,,133.0,,2,2,USA_HYPER_EQUIPPED,0,0,0,0.0,0,0.0,0,0,AS_NEW,126.0,B,GAS,1,
61309000,200000.0,APARTMENT,APARTMENT,Wallonia,Hainaut,Tournai,7500,,,,110.0,,2,3,INSTALLED,0,0,0,0.0,1,1.0,0,1,MISSING,465.0,F,GAS,0,1125.0
67694000,393300.0,APARTMENT,APARTMENT,Flanders,East Flanders,Gent,9052,51.00886,3.7022223,2024.0,91.0,,2,2,HYPER_EQUIPPED,0,0,1,12.0,0,0.0,0,0,MISSING,,MISSING,MISSING,1,
36678000,298500.0,APARTMENT,APARTMENT,Wallonia,Liège,Verviers,4801,50.5799475,5.8915726,2023.0,112.0,,2,2,INSTALLED,0,0,1,14.0,0,0.0,0,1,AS_NEW,94.0,B,GAS,1,
41864000,239000.0,APARTMENT,APARTMENT,Wallonia,Liège,Liège,4100,50.582908,5.5064933,,140.0,,2,2,MISSING,0,0,0,0.0,0,0.0,0,1,MISSING,122.0,B,GAS,1,1301.0
59104000,245000.0,APARTMENT,APARTMENT,Flanders,West Flanders,Brugge,8340,51.2021595,3.3319476,,,,2,4,MISSING,0,0,1,,0,0.0,0,1,AS_NEW,234.0,C,MISSING,0,845.0
10621000,375000.0,APARTMENT,APARTMENT,Flanders,Antwerp,Antwerp,2240,51.2198715,4.6704367,,101.0,,4,2,USA_HYPER_EQUIPPED,0,0,1,16.0,0,0.0,0,0,AS_NEW,,MISSING,MISSING,0,
30046000,445000.0,APARTMENT,APARTMENT,Flanders,Antwerp,Antwerp,2000,51.2319576,4.40944,2016.0,86.0,,2,2,MISSING,0,1,1,70.0,0,0.0,0,0,MISSING,82.0,A,GAS,1,
36739000,238140.0,APARTMENT,APARTMENT,Wallonia,Hainaut,Soignies,7070,50.8313939,4.3331195,2022.0,,,4,2,INSTALLED,0,0,0,0.0,0,0.0,0,1,AS_NEW,71.0,A,SOLAR,0,
70051000,250000.0,APARTMENT,APARTMENT,Flanders,East Flanders,Gent,9051,51.0274241,3.696983,,60.0,,4,1,USA_HYPER_EQUIPPED,0,0,1,10.0,0,0.0,0,0,AS_NEW,,MISSING,MISSING,1,
19490000,197356.0,APARTMENT,APARTMENT,Wallonia,Liège,Liège,4020,50.6463685,5.6035381,,86.0,,4,3,USA_INSTALLED,0,0,1,4.0,0,0.0,0,0,JUST_RENOVATED,119.0,B,MISSING,1,
21554000,169000.0,APARTMENT,APARTMENT,Wallonia,Liège,Liège,4000,50.6470862,5.5646148,,82.0,,2,2,SEMI_EQUIPPED,0,0,1,3.0,0,0.0,0,0,GOOD,77.0,D,MISSING,0,823.0
10362000,524528.0,APARTMENT,APARTMENT,Flanders,West Flanders,Kortrijk,8550,50.8131736,3.3326901,2021.0,146.0,,2,3,MISSING,0,0,1,42.0,0,0.0,0,0,GOOD,,MISSING,GAS,1,1.0
58366000,199000.0,APARTMENT,APARTMENT,Flanders,East Flanders,Dendermonde,9200,,,1975.0,90.0,,2,2,MISSING,0,0,1,10.0,0,0.0,0,0,GOOD,121.0,B,GAS,1,
18552000,189000.0,APARTMENT,APARTMENT,Wallonia,Liège,Liège,4000,50.6269258,5.5449549,,100.0,,2,3,HYPER_EQUIPPED,0,0,1,9.0,0,0.0,0,0,TO_BE_DONE_UP,455.0,F,GAS,1,818.0
27498000,220000.0,APARTMENT,APARTMENT,Flanders,Antwerp,Antwerp,2170,51.253536,4.4530453,1959.0,85.0,,3,2,MISSING,0,0,0,0.0,0,0.0,0,1,AS_NEW,,MISSING,GAS,1,718.0
61234000,185045.0,APARTMENT,APARTMENT,Flanders,Limburg,Hasselt,3500,50.9305047,5.3297261,2023.0,56.0,,2,1,INSTALLED,0,1,1,4.0,0,0.0,0,0,MISSING,,MISSING,MISSING,1,
13898000,325000.0,APARTMENT,APARTMENT,Flanders,East Flanders,Sint-Niklaas,9120,51.2086197,4.241627,2022.0,200.0,,3,3,HYPER_EQUIPPED,0,0,1,9.0,0,0.0,0,1,GOOD,58.0,A,GAS,1,1.0
25081000,436950.0,APARTMENT,APARTMENT,Wallonia,Walloon Brabant,Nivelles,1325,,,2023.0,100.0,,3,3,USA_INSTALLED,0,0,1,31.0,0,0.0,0,1,AS_NEW,62.0,A,GAS,0,
53049000,275000.0,APARTMENT,APARTMENT,Wallonia,Namur,Namur,5101,,,1973.0,100.0,,4,3,INSTALLED,0,0,1,20.0,0,0.0,0,0,JUST_RENOVATED,386.0,E,FUELOIL,1,1261.0
36451000,206000.0,APARTMENT,APARTMENT,Wallonia,Hainaut,Charleroi,7180,,,,60.0,,4,1,INSTALLED,0,0,1,11.0,0,0.0,0,1,AS_NEW,,MISSING,GAS,1,
56490000,568560.0,APARTMENT,APARTMENT,Flanders,Flemish Brabant,Leuven,3360,50.8558443,4.7765579,,99.0,,4,2,HYPER_EQUIPPED,0,0,1,15.0,0,0.0,1,1,AS_NEW,,MISSING,GAS,1,
20903000,349000.0,APARTMENT,APARTMENT,Flanders,Antwerp,Antwerp,2600,51.1917145,4.4417479,1968.0,75.0,,2,2,INSTALLED,0,0,1,20.0,1,90.0,0,0,AS_NEW,241.0,C,MISSING,0,
43930000,389000.0,APARTMENT,APARTMENT,Flanders,Flemish Brabant,Halle-Vilvoorde,1500,,,,132.0,,2,3,MISSING,0,0,1,31.0,0,0.0,0,1,AS_NEW,,MISSING,MISSING,0,
27366000,245000.0,APARTMENT,APARTMENT,Flanders,West Flanders,Veurne,8620,51.1475528,2.7263792,2004.0,47.0,,4,1,INSTALLED,0,1,0,0.0,0,0.0,0,1,GOOD,127.0,B,GAS,0,
6732000,318500.0,APARTMENT,APARTMENT,Wallonia,Walloon Brabant,Nivelles,1410,,,2022.0,64.0,,3,1,HYPER_EQUIPPED,0,0,1,4.0,0,0.0,0,0,MISSING,95.0,B,MISSING,0,
77825000,256000.0,APARTMENT,APARTMENT,Wallonia,Namur,Dinant,5530,50.3230107,5.0097295,1850.0,104.0,,2,2,INSTALLED,0,0,1,4.0,0,0.0,0,0,JUST_RENOVATED,,MISSING,GAS,1,
25341000,137000.0,APARTMENT,APARTMENT,Flanders,Flemish Brabant,Leuven,3200,50.9851909,4.8265437,,50.0,,2,1,INSTALLED,0,0,0,0.0,0,0.0,0,0,GOOD,395.0,D,ELECTRIC,1,
32529000,535000.0,APARTMENT,APARTMENT,Brussels-Capital,Brussels,Brussels,1200,50.8515792,4.4408888,,113.0,,2,2,MISSING,0,0,1,5.0,0,0.0,0,0,AS_NEW,95.0,B,GAS,1,
51067000,195000.0,APARTMENT,APARTMENT,Flanders,Antwerp,Turnhout,2200,51.1756348,4.8339911,1966.0,82.0,,3,2,INSTALLED,0,0,1,5.0,0,0.0,0,1,GOOD,287.0,C,GAS,1,688.0
46621000,410000.0,APARTMENT,APARTMENT,Flanders,West Flanders,Brugge,8300,,,2023.0,81.0,,2,1,MISSING,0,0,1,11.0,0,0.0,0,0,GOOD,30.0,A+,ELECTRIC,1,
26867000,443000.0,APARTMENT,APARTMENT,Brussels-Capital,Brussels,Brussels,1000,50.8665959,4.3449,,104.0,,4,2,HYPER_EQUIPPED,0,0,1,12.0,0,0.0,0,1,MISSING,,MISSING,MISSING,0,
61024000,345000.0,APARTMENT,APARTMENT,Wallonia,Walloon Brabant,Nivelles,1420,,,,105.0,,4,2,INSTALLED,0,1,1,25.0,1,106.0,0,0,MISSING,85.0,A,GAS,1,1.0
2620000,424500.0,APARTMENT,APARTMENT,Flanders,Antwerp,Mechelen,2220,51.0725953,4.7228343,2023.0,116.0,,4,3,INSTALLED,0,1,1,32.0,1,,0,0,MISSING,,MISSING,MISSING,1,
9506000,169000.0,APARTMENT,APARTMENT,Brussels-Capital,Brussels,Brussels,1190,,,1976.0,73.0,,4,1,INSTALLED,0,0,1,13.0,0,0.0,0,1,GOOD,113.0,C,GAS,0,1017.0
75373000,235000.0,APARTMENT,APARTMENT,Brussels-Capital,Brussels,Brussels,1030,50.8729205,4.3845134,1965.0,90.0,,2,2,MISSING,0,0,1,11.0,0,0.0,0,0,MISSING,168.0,D,GAS,1,1.0
55078000,319000.0,APARTMENT,APARTMENT,Brussels-Capital,Brussels,Brussels,1210,50.8501409,4.3710936,,100.0,,3,3,SEMI_EQUIPPED,1,0,1,15.0,0,0.0,0,1,GOOD,205.0,D,GAS,1,1300.0
50833000,139000.0,APARTMENT,APARTMENT,Wallonia,Hainaut,Mouscron,7700,50.7430971,3.2052367,,73.0,,2,2,INSTALLED,0,0,1,,0,0.0,0,1,GOOD,501.0,F,ELECTRIC,0,
33862000,259000.0,APARTMENT,APARTMENT,Wallonia,Walloon Brabant,Nivelles,1340,50.6678669,4.5720319,2008.0,71.0,,2,2,MISSING,0,0,1,5.0,0,0.0,0,1,GOOD,80.0,A,GAS,1,1065.0
72560000,224750.0,APARTMENT,APARTMENT,Flanders,Flemish Brabant,Halle-Vilvoorde,1731,50.8859188,4.2727111,1969.0,69.0,,2,2,INSTALLED,0,0,1,7.0,0,0.0,0,1,GOOD,219.0,C,GAS,1,
22348000,184620.0,APARTMENT,APARTMENT,Flanders,Limburg,Hasselt,3500,50.9307846,5.3299163,2023.0,61.0,,2,1,INSTALLED,0,1,1,6.0,0,0.0,0,0,MISSING,,MISSING,MISSING,1,
21951000,278250.0,APARTMENT,APARTMENT,Flanders,West Flanders,Brugge,8370,51.3178321,3.1416329,,69.0,,2,1,INSTALLED,0,0,1,6.0,0,0.0,0,0,MISSING,,MISSING,MISSING,0,
43574000,309000.0,APARTMENT,APARTMENT,Brussels-Capital,Brussels,Brussels,1080,,,2012.0,96.0,,2,2,USA_INSTALLED,1,1,0,0.0,0,0.0,0,0,AS_NEW,120.0,C,GAS,1,
30564000,465000.0,APARTMENT,APARTMENT,Flanders,West Flanders,Oostend,8434,51.1696493,2.7714908,1991.0,107.0,,2,3,INSTALLED,0,0,0,0.0,0,0.0,0,0,GOOD,164.0,B,ELECTRIC,0,1249.0
33948000,549500.0,APARTMENT,APARTMENT,Flanders,Antwerp,Antwerp,2000,51.2316261,4.4082272,2021.0,85.0,,2,2,HYPER_EQUIPPED,0,0,1,6.0,0,0.0,0,0,AS_NEW,31.0,A,MISSING,1,
75993000,265000.0,APARTMENT,APARTMENT,Wallonia,Hainaut,Mons,7020,50.4885712,3.965319,,90.0,,2,2,MISSING,0,0,1,28.0,0,0.0,0,1,GOOD,95.0,B,GAS,1,
5170000,313000.0,APARTMENT,APARTMENT,Wallonia,Luxembourg,Arlon,6700,49.6923475,5.8072139,2023.0,91.0,,2,2,INSTALLED,0,0,1,13.0,0,0.0,0,1,MISSING,48.0,A,GAS,1,1.0
63472000,235000.0,APARTMENT,APARTMENT,Flanders,Antwerp,Antwerp,2000,51.2192824,4.3976141,1947.0,64.0,,2,1,INSTALLED,0,1,1,,0,0.0,0,1,GOOD,206.0,C,GAS,1,573.0
20898000,169900.0,APARTMENT,APARTMENT,Flanders,Antwerp,Antwerp,2100,51.2343471,4.4663548,1967.0,89.0,,2,2,MISSING,0,0,1,2.0,0,0.0,0,0,MISSING,257.0,C,GAS,1,927.0
45407000,249000.0,APARTMENT,APARTMENT,Brussels-Capital,Brussels,Brussels,1090,,,2000.0,85.0,,4,2,MISSING,0,0,0,0.0,0,0.0,0,1,MISSING,,MISSING,MISSING,0,
21341000,245000.0,APARTMENT,APARTMENT,Brussels-Capital,Brussels,Brussels,1050,50.8314411,4.3682558,,100.0,,2,4,MISSING,0,0,0,0.0,0,0.0,0,1,TO_BE_DONE_UP,,MISSING,MISSING,0,
57770000,285975.0,APARTMENT,APARTMENT,Brussels-Capital,Brussels,Brussels,1020,50.8806686,4.3529359,2023.0,66.0,,2,1,USA_HYPER_EQUIPPED,0,0,1,15.0,0,0.0,0,1,AS_NEW,,MISSING,GAS,1,
18882000,475000.0,APARTMENT,APARTMENT,Brussels-Capital,Brussels,Brussels,1050,50.8177433,4.3709239,1958.0,110.0,,2,1,USA_HYPER_EQUIPPED,0,0,1,4.0,0,0.0,0,0,GOOD,329.0,F,GAS,1,2208.0
49725000,189000.0,APARTMENT,APARTMENT,Wallonia,Hainaut,Soignies,7860,50.7090703,3.8295341,,81.0,,3,2,USA_INSTALLED,0,0,1,10.0,0,0.0,0,1,JUST_RENOVATED,145.0,B,GAS,1,
13754000,394586.0,APARTMENT,APARTMENT,Flanders,Flemish Brabant,Halle-Vilvoorde,1800,50.9228315,4.4213012,2023.0,117.0,,2,2,MISSING,0,0,1,14.0,0,0.0,0,1,MISSING,,MISSING,GAS,1,
8936000,199000.0,APARTMENT,APARTMENT,Brussels-Capital,Brussels,Brussels,1060,50.8230659,4.3430001,1930.0,49.0,,2,1,SEMI_EQUIPPED,0,0,1,7.0,0,0.0,0,0,TO_RENOVATE,,MISSING,MISSING,1,
5127000,174000.0,APARTMENT,APARTMENT,Flanders,Antwerp,Turnhout,2300,51.3192767,4.9433928,1992.0,67.0,,1,1,INSTALLED,0,0,0,0.0,0,0.0,0,1,JUST_RENOVATED,479.0,E,ELECTRIC,1,599.0
63203000,239000.0,APARTMENT,APARTMENT,Brussels-Capital,Brussels,Brussels,1030,50.8674113,4.3888131,1974.0,91.0,,2,2,INSTALLED,0,0,1,8.0,0,0.0,0,1,TO_BE_DONE_UP,227.0,E,GAS,0,
22793000,197913.0,APARTMENT,APARTMENT,Flanders,Limburg,Maaseik,3530,51.0314627,5.3763541,2024.0,65.0,,2,1,INSTALLED,0,1,1,10.0,0,0.0,0,1,MISSING,,MISSING,MISSING,1,
